,Unnamed: 0,event.start,event.end,@timestamp,agent.ephemeral_id,destination.bytes,destination.ip,destination.mac,destination.packets,destination.port,event.duration,event.type,flow.final,flow.id,host.ip,host.mac,network.bytes,network.community_id,network.packets,network.transport,network.type,source.bytes,source.ip,source.mac,source.packets,source.port,Binary
233,266,67,63,5,0,0,0,0,0,117,0.0,0,0,145,1,1,74,89,1,0,0,74,0,0,1,137,0
234,467,110,104,6,0,0,0,0,0,160,0.0,0,0,118,1,1,74,40,1,0,0,74,0,0,1,52,1
235,794,153,148,29,0,56,0,0,1,307,8160.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,247,0
236,364,86,82,6,0,0,0,0,0,136,0.0,1,1,121,1,1,74,53,1,0,0,74,0,0,1,271,1
237,661,141,134,14,0,0,0,0,0,13,1026257300.0,0,0,70,1,1,148,132,2,0,0,148,0,0,2,464,1
238,731,143,138,24,0,0,0,0,0,0,64707347900.0,0,0,122,1,1,518,90,7,0,0,518,0,0,7,19,1
239,127,35,34,3,0,0,0,0,0,85,1011414100.0,1,1,96,1,1,148,105,2,0,0,148,0,0,2,6,1
240,784,148,143,29,0,0,0,0,0,5,0.0,0,0,106,1,1,74,16,1,0,0,74,0,0,1,145,1
241,449,105,99,7,0,0,0,0,0,155,0.0,0,0,91,1,1,74,65,1,0,0,74,0,0,1,506,1
242,794,153,148,29,0,56,0,0,1,290,6880.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,158,0
243,579,131,124,14,0,0,0,0,0,3,0.0,0,0,39,1,1,74,137,1,0,0,74,0,0,1,555,1
244,794,153,148,29,0,56,0,0,1,445,7420.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,362,0
245,794,153,148,29,0,56,0,0,1,436,8410.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,263,0
246,794,153,148,29,0,56,0,0,1,15,7950.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,540,0
247,182,49,46,0,0,0,0,0,0,99,0.0,0,0,53,1,1,74,104,1,0,0,74,0,0,1,453,1
248,604,134,127,16,0,0,0,0,0,6,0.0,1,1,69,1,1,74,46,1,0,0,74,0,0,1,28,1
249,610,135,128,16,0,0,0,0,0,7,0.0,1,1,12,1,1,74,19,1,0,0,74,0,0,1,369,1
250,336,79,75,5,0,0,0,0,0,129,0.0,0,0,114,1,1,74,123,1,0,0,74,0,0,1,144,1
251,440,103,97,5,0,0,0,0,0,153,0.0,0,0,31,1,1,74,54,1,0,0,74,0,0,1,451,1
252,794,153,148,29,0,56,0,0,1,120,6220.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,546,0
253,794,153,148,29,0,56,0,0,1,273,6490.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,5,0
254,782,147,142,29,0,0,0,0,0,4,0.0,0,0,13,1,1,74,9,1,0,0,74,0,0,1,422,1
255,342,81,77,4,0,0,0,0,0,131,0.0,0,0,112,1,1,74,148,1,0,0,74,0,0,1,436,1
256,715,143,138,27,0,0,0,0,0,0,64707347900.0,1,1,122,1,1,518,90,7,0,0,518,0,0,7,19,1
257,794,153,148,29,0,56,0,0,1,80,9060.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,226,0
258,259,66,62,5,0,0,0,0,0,116,0.0,0,0,35,1,1,74,69,1,0,0,74,0,0,1,298,1
259,794,153,148,29,0,56,0,0,1,124,6400.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,425,0
260,794,153,148,29,0,56,0,0,1,163,6510.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,428,0
261,794,153,148,29,0,56,0,0,1,82,8010.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,574,0
262,413,97,92,5,0,0,0,0,0,147,0.0,0,0,43,1,1,74,61,1,0,0,74,0,0,1,116,1
263,794,153,148,29,0,56,0,0,1,146,6310.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,202,0
264,351,83,79,5,0,0,0,0,0,133,0.0,0,0,66,1,1,74,117,1,0,0,74,0,0,1,358,1
265,580,131,124,13,0,0,0,0,0,3,0.0,0,0,39,1,1,74,137,1,0,0,74,0,0,1,555,1
266,134,37,35,1,0,0,0,0,0,87,0.0,0,0,47,1,1,74,130,1,0,0,74,0,0,1,335,1
267,794,153,148,29,0,56,0,0,1,418,8810.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,162,0
268,794,153,148,29,0,56,0,0,1,427,6890.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,485,0
269,471,111,105,8,0,0,0,0,0,161,0.0,0,0,101,1,1,74,23,1,0,0,74,0,0,1,444,1
270,282,70,66,4,0,0,0,0,0,120,0.0,0,0,92,1,1,74,73,1,0,0,74,0,0,1,318,1
271,201,53,50,0,0,0,0,0,0,103,0.0,0,0,11,1,1,74,1,1,0,0,74,0,0,1,498,1
272,247,64,60,1,0,0,0,0,0,114,0.0,0,0,103,1,1,74,113,1,0,0,74,0,0,1,150,1
273,794,153,148,29,0,56,0,0,1,358,6590.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,185,0
274,794,153,148,29,0,56,0,0,1,157,6360.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,507,0
275,406,95,90,6,0,0,0,0,0,145,0.0,0,0,32,1,1,74,92,1,0,0,74,0,0,1,468,1
276,794,153,148,29,0,56,0,0,1,102,6800.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,66,0
277,447,105,99,5,0,0,0,0,0,155,0.0,0,0,91,1,1,74,65,1,0,0,74,0,0,1,506,1
278,121,33,32,2,0,0,0,0,0,83,0.0,0,0,130,1,1,74,43,1,0,0,74,0,0,1,355,1
279,794,153,148,29,0,56,0,0,1,256,6250.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,529,0
280,457,107,101,5,0,0,0,0,0,157,0.0,0,0,133,1,1,74,135,1,0,0,74,0,0,1,398,1
281,399,94,89,7,0,0,0,0,0,144,0.0,0,0,51,1,1,74,128,1,0,0,74,0,0,1,31,1
282,213,57,54,2,0,0,0,0,0,107,0.0,0,0,65,1,1,74,133,1,0,0,74,0,0,1,235,1
283,559,129,122,14,0,0,0,0,0,1,0.0,0,0,37,1,1,74,34,1,0,0,74,0,0,1,547,1
284,794,153,148,29,0,56,0,0,1,401,6430.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,332,0
285,794,153,148,29,0,56,0,0,1,145,6490.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,426,0
286,616,135,128,13,0,0,0,0,0,7,0.0,0,0,12,1,1,74,19,1,0,0,74,0,0,1,369,1
287,794,153,148,29,0,56,0,0,1,346,6270.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,34,0
288,794,153,148,29,0,56,0,0,1,332,6190.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,419,0
289,791,152,147,29,0,0,0,0,0,9,0.0,0,0,144,1,1,74,35,1,0,0,74,0,0,1,106,0
290,576,131,124,16,0,0,0,0,0,3,0.0,1,1,39,1,1,74,137,1,0,0,74,0,0,1,555,0
291,558,129,122,15,0,0,0,0,0,1,0.0,0,0,37,1,1,74,34,1,0,0,74,0,0,1,547,1
292,716,143,136,19,0,0,0,0,0,0,15330620200.0,0,0,122,1,1,370,90,5,0,0,370,0,0,5,19,0
293,87,19,18,0,0,0,0,0,0,69,0.0,1,1,95,1,1,74,3,1,0,0,74,0,0,1,484,1
294,794,153,148,29,0,56,0,0,1,210,7140.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,171,0
295,187,50,47,2,0,0,0,0,0,100,0.0,0,0,119,1,1,74,47,1,0,0,74,0,0,1,270,1
296,269,67,63,6,0,0,0,0,0,117,0.0,1,1,145,1,1,74,89,1,0,0,74,0,0,1,137,1
297,794,153,148,29,0,56,0,0,1,417,7070.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,537,0
298,505,124,117,8,0,0,0,0,0,174,0.0,0,0,129,1,1,74,88,1,0,0,74,0,0,1,74,1
299,794,153,148,29,0,56,0,0,1,18,8220.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,11,0
300,728,143,137,22,0,0,0,0,0,0,31610901600.0,0,0,122,1,1,444,90,6,0,0,444,0,0,6,19,1
301,794,153,148,29,0,56,0,0,1,24,6380.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,438,0
302,736,143,138,27,0,0,0,0,0,0,64707347900.0,1,1,122,1,1,518,90,7,0,0,518,0,0,7,19,1
303,794,153,148,29,0,56,0,0,1,160,17710.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,237,0
304,662,141,134,14,0,0,0,0,0,13,1026257300.0,0,0,70,1,1,148,132,2,0,0,148,0,0,2,464,1
305,794,153,148,29,0,56,0,0,1,337,10860.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,563,0
306,625,137,130,14,0,0,0,0,0,9,0.0,0,0,150,1,1,74,143,1,0,0,74,0,0,1,104,1
307,294,72,68,3,0,0,0,0,0,122,0.0,0,0,49,1,1,74,149,1,0,0,74,0,0,1,8,1
308,99,27,26,0,0,0,0,0,0,77,0.0,1,1,84,1,1,74,116,1,0,0,74,0,0,1,30,1
309,794,153,148,29,0,56,0,0,1,370,7270.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,45,0
310,794,153,148,29,0,56,0,0,1,180,6310.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,50,0
311,560,129,122,12,0,0,0,0,0,1,0.0,0,0,37,1,1,74,34,1,0,0,74,0,0,1,547,1
312,428,100,95,8,0,0,0,0,0,150,1025743500.0,0,0,72,1,1,148,70,2,0,0,148,0,0,2,108,1
313,794,153,148,29,0,56,0,0,1,230,6270.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,406,0
314,794,153,148,29,0,56,0,0,1,375,6150.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,413,0
315,350,83,79,4,0,0,0,0,0,133,0.0,0,0,66,1,1,74,117,1,0,0,74,0,0,1,358,1
316,451,106,100,7,0,0,0,0,0,156,0.0,0,0,93,1,1,74,108,1,0,0,74,0,0,1,183,1
317,794,153,148,29,0,56,0,0,1,467,7340.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,114,0
318,297,73,69,2,0,0,0,0,0,123,0.0,0,0,56,1,1,74,38,1,0,0,74,0,0,1,381,1
319,773,144,139,28,0,0,0,0,0,1,0.0,0,0,38,1,1,74,57,1,0,0,74,0,0,1,548,1
320,609,135,128,15,0,0,0,0,0,7,0.0,0,0,12,1,1,74,19,1,0,0,74,0,0,1,369,1
321,646,139,132,16,0,0,0,0,0,11,0.0,1,1,128,1,1,74,74,1,0,0,74,0,0,1,211,1
322,632,137,130,14,0,0,0,0,0,9,0.0,0,0,150,1,1,74,143,1,0,0,74,0,0,1,104,1
323,489,117,111,6,0,0,0,0,0,167,0.0,0,0,24,1,1,74,18,1,0,0,74,0,0,1,206,1
324,794,153,148,29,0,56,0,0,1,51,6550.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,13,0
325,794,153,148,29,0,56,0,0,1,141,6360.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,229,0
326,794,153,148,29,0,56,0,0,1,422,6980.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,241,0
327,203,54,51,0,0,0,0,0,0,104,0.0,0,0,80,1,1,74,152,1,0,0,74,0,0,1,435,1
328,794,153,148,29,0,56,0,0,1,287,6310.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,300,0
329,794,153,148,29,0,56,0,0,1,17,9280.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,495,0
330,445,104,98,5,0,0,0,0,0,154,0.0,0,0,75,1,1,74,100,1,0,0,74,0,0,1,557,1
331,794,153,148,29,0,56,0,0,1,432,51500.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,462,0
332,794,153,148,29,0,56,0,0,1,446,6420.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,392,0
333,125,34,33,1,0,0,0,0,0,84,0.0,0,0,62,1,1,74,50,1,0,0,74,0,0,1,432,1
334,794,153,148,29,0,56,0,0,1,297,8680.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,63,0
335,794,153,148,29,0,56,0,0,1,295,6500.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,82,0
336,606,134,127,13,0,0,0,0,0,6,0.0,0,0,69,1,1,74,46,1,0,0,74,0,0,1,28,1
337,446,104,98,7,0,0,0,0,0,154,0.0,0,0,75,1,1,74,100,1,0,0,74,0,0,1,557,1
338,794,153,148,29,0,56,0,0,1,274,6320.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,349,0
339,794,153,148,29,0,56,0,0,1,289,17050.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,328,0
340,643,139,132,15,0,0,0,0,0,11,0.0,0,0,128,1,1,74,74,1,0,0,74,0,0,1,211,1
341,110,32,31,3,0,0,0,0,0,82,0.0,1,1,54,1,1,74,52,1,0,0,74,0,0,1,589,1
342,232,61,57,4,0,0,0,0,0,111,0.0,0,0,117,1,1,74,84,1,0,0,74,0,0,1,269,1
343,584,132,125,16,0,0,0,0,0,4,0.0,1,1,10,1,1,74,82,1,0,0,74,0,0,1,421,1
344,94,26,25,0,1,116,0,0,2,76,507400.0,0,0,153,0,0,370,151,6,0,0,254,0,0,4,331,0
345,794,153,148,29,0,56,0,0,1,369,6930.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,490,0
346,794,153,148,29,0,56,0,0,1,57,6240.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,505,0
347,520,128,121,9,0,0,0,0,0,0,63780419600.0,0,0,120,1,1,518,60,7,0,0,518,0,0,7,18,1
348,326,77,73,6,0,0,0,0,0,127,0.0,1,1,107,1,1,74,49,1,0,0,74,0,0,1,268,1
349,628,137,130,15,0,0,0,0,0,9,0.0,0,0,150,1,1,74,143,1,0,0,74,0,0,1,104,1
350,329,78,74,2,0,0,0,0,0,128,0.0,0,0,33,1,1,74,5,1,0,0,74,0,0,1,181,1
351,335,79,75,6,0,0,0,0,0,129,0.0,1,1,114,1,1,74,123,1,0,0,74,0,0,1,144,1
352,233,61,57,5,0,0,0,0,0,111,0.0,0,0,117,1,1,74,84,1,0,0,74,0,0,1,269,1
353,794,153,148,29,0,56,0,0,1,391,6380.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,487,0
354,730,143,137,20,0,0,0,0,0,0,31610901600.0,0,0,122,1,1,444,90,6,0,0,444,0,0,6,19,1
355,794,153,148,29,0,56,0,0,1,31,19230.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,541,0
356,794,153,148,29,0,56,0,0,1,171,7400.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,590,0
357,409,96,91,4,0,0,0,0,0,146,0.0,0,0,100,1,1,74,141,1,0,0,74,0,0,1,17,1
358,794,153,148,29,0,56,0,0,1,37,28880.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,184,0
359,794,153,148,29,0,56,0,0,1,266,6530.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,527,0
360,651,140,133,13,0,0,0,0,0,12,0.0,0,0,5,1,1,74,150,1,0,0,74,0,0,1,306,1
361,794,153,148,29,0,56,0,0,1,17,9280.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,495,0
362,794,153,148,29,0,56,0,0,1,33,6370.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,376,0
363,143,39,37,3,0,0,0,0,0,89,0.0,1,1,139,1,1,74,101,1,0,0,74,0,0,1,320,1
364,794,153,148,29,0,56,0,0,1,349,7680.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,99,0
365,794,153,148,29,0,56,0,0,1,331,7330.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,168,0
366,794,153,148,29,0,56,0,0,1,377,7310.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,251,0
367,372,88,83,4,0,0,0,0,0,138,0.0,0,0,44,1,1,74,24,1,0,0,74,0,0,1,416,1
368,794,153,148,29,0,56,0,0,1,237,6400.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,200,0
369,794,153,148,29,0,56,0,0,1,49,8250.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,503,0
370,509,126,119,7,0,0,0,0,0,176,0.0,0,0,99,1,1,74,31,1,0,0,74,0,0,1,51,1
371,794,153,148,29,0,56,0,0,1,87,9340.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,544,0
372,794,153,148,29,0,0,0,0,0,10,0.0,0,0,137,1,1,74,29,1,0,0,74,0,0,1,367,1
373,369,88,83,5,0,0,0,0,0,138,0.0,0,0,44,1,1,74,24,1,0,0,74,0,0,1,416,1
374,477,113,107,8,0,0,0,0,0,163,0.0,0,0,15,1,1,74,8,1,0,0,74,0,0,1,545,1
375,794,153,148,29,0,56,0,0,1,183,6450.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,49,0
376,176,47,44,1,0,0,0,0,0,97,0.0,0,0,23,1,1,74,102,1,0,0,74,0,0,1,440,1
377,794,153,148,29,0,56,0,0,1,41,6490.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,215,0
378,592,132,125,12,0,0,0,0,0,4,0.0,0,0,10,1,1,74,82,1,0,0,74,0,0,1,421,1
379,794,153,148,29,0,56,0,0,1,247,6410.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,252,0
380,467,110,104,6,0,0,0,0,0,160,0.0,0,0,118,1,1,74,40,1,0,0,74,0,0,1,52,0
381,794,153,148,29,0,56,0,0,1,128,6370.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,434,0
382,794,153,148,29,0,56,0,0,1,302,11840.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,35,1
383,794,153,148,29,0,56,0,0,1,428,7520.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,292,0
384,794,153,148,29,0,56,0,0,1,314,7480.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,15,0
385,794,153,148,29,0,56,0,0,1,161,6510.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,518,0
386,197,52,49,3,0,0,0,0,0,102,0.0,1,1,4,1,1,74,77,1,0,0,74,0,0,1,54,1
387,376,89,84,4,0,0,0,0,0,139,0.0,0,0,3,1,1,74,79,1,0,0,74,0,0,1,385,1
388,794,153,148,29,0,56,0,0,1,284,9660.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,71,0
389,367,87,83,6,0,0,0,0,0,137,1022247400.0,1,1,61,1,1,148,71,2,0,0,148,0,0,2,509,1
390,316,76,72,2,0,0,0,0,0,126,0.0,0,0,135,1,1,74,85,1,0,0,74,0,0,1,109,1
391,343,81,77,6,0,0,0,0,0,131,0.0,1,1,112,1,1,74,148,1,0,0,74,0,0,1,436,1
392,658,141,134,16,0,0,0,0,0,13,1026257300.0,1,1,70,1,1,148,132,2,0,0,148,0,0,2,464,1
393,794,153,148,29,0,56,0,0,1,261,6200.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,383,0
394,794,153,148,29,0,56,0,0,1,397,6460.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,480,0
395,794,153,148,29,0,56,0,0,1,35,7550.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,566,0
396,432,101,95,8,0,0,0,0,0,151,0.0,0,0,26,1,1,74,114,1,0,0,74,0,0,1,538,1
397,794,153,148,29,0,56,0,0,1,350,7720.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,279,0
398,442,103,97,8,0,0,0,0,0,153,0.0,0,0,31,1,1,74,54,1,0,0,74,0,0,1,451,1
399,794,153,148,29,0,56,0,0,1,248,6280.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,515,0
400,786,149,144,29,0,0,0,0,0,6,0.0,0,0,79,1,1,74,120,1,0,0,74,0,0,1,29,1
401,420,98,93,7,0,0,0,0,0,148,0.0,0,0,125,1,1,74,17,1,0,0,74,0,0,1,10,1
402,794,153,148,29,0,56,0,0,1,390,6350.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,260,0
403,794,153,148,29,0,56,0,0,1,241,6180.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,350,0
404,645,139,132,14,0,0,0,0,0,11,0.0,0,0,128,1,1,74,74,1,0,0,74,0,0,1,211,1
405,358,85,81,5,0,0,0,0,0,135,0.0,0,0,25,1,1,74,75,1,0,0,74,0,0,1,361,1
406,470,111,105,7,0,0,0,0,0,161,0.0,0,0,101,1,1,74,23,1,0,0,74,0,0,1,444,1
407,794,153,148,29,0,56,0,0,1,311,6330.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,550,0
408,794,153,148,29,0,56,0,0,1,461,6390.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,203,0
409,120,33,32,1,0,0,0,0,0,83,0.0,0,0,130,1,1,74,43,1,0,0,74,0,0,1,355,1
410,148,40,38,3,0,0,0,0,0,90,0.0,1,1,45,1,1,74,103,1,0,0,74,0,0,1,128,1
411,794,153,148,29,0,56,0,0,1,440,7980.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,212,0
412,781,147,142,29,0,0,0,0,0,4,0.0,0,0,13,1,1,74,9,1,0,0,74,0,0,1,422,1
413,277,69,65,5,0,0,0,0,0,119,0.0,0,0,74,1,1,74,64,1,0,0,74,0,0,1,343,1
414,558,129,122,15,0,0,0,0,0,1,0.0,0,0,37,1,1,74,34,1,0,0,74,0,0,1,547,1
415,794,153,148,29,0,56,0,0,1,75,7920.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,315,0
416,88,20,19,0,0,0,0,0,0,70,0.0,1,1,50,1,1,74,36,1,0,0,74,0,0,1,257,1
417,600,133,126,16,0,0,0,0,0,5,0.0,1,1,113,1,1,74,91,1,0,0,74,0,0,1,144,1
418,575,131,124,16,0,0,0,0,0,3,0.0,1,1,39,1,1,74,137,1,0,0,74,0,0,1,555,1
419,794,153,148,29,0,56,0,0,1,420,7650.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,553,0
420,388,92,87,4,0,0,0,0,0,142,0.0,0,0,17,1,1,74,153,1,0,0,74,0,0,1,569,1
421,794,153,148,29,0,56,0,0,1,441,7120.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,352,0
422,497,120,114,7,0,0,0,0,0,170,0.0,0,0,94,1,1,74,44,1,0,0,74,0,0,1,72,1
423,734,143,138,25,0,0,0,0,0,0,64707347900.0,0,0,122,1,1,518,90,7,0,0,518,0,0,7,19,1
424,794,153,148,29,0,56,0,0,1,122,7050.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,217,0
425,253,65,61,2,0,0,0,0,0,115,0.0,0,0,98,1,1,74,55,1,0,0,74,0,0,1,209,1
426,453,106,100,5,0,0,0,0,0,156,0.0,0,0,93,1,1,74,108,1,0,0,74,0,0,1,183,1
427,219,59,55,1,0,0,0,0,0,109,0.0,0,0,76,1,1,74,51,1,0,0,74,0,0,1,224,1
428,794,153,148,29,0,56,0,0,1,403,13780.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,2,0
429,775,144,139,29,0,0,0,0,0,1,0.0,0,0,38,1,1,74,57,1,0,0,74,0,0,1,548,1
430,390,92,87,5,0,0,0,0,0,142,0.0,0,0,17,1,1,74,153,1,0,0,74,0,0,1,569,1
431,794,153,148,29,0,56,0,0,1,351,11040.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,62,0
432,576,131,124,16,0,0,0,0,0,3,0.0,1,1,39,1,1,74,137,1,0,0,74,0,0,1,555,1
433,636,138,131,14,0,0,0,0,0,10,0.0,0,0,143,1,1,74,10,1,0,0,74,0,0,1,366,1
434,733,143,138,26,0,0,0,0,0,0,64707347900.0,0,0,122,1,1,518,90,7,0,0,518,0,0,7,19,1
435,794,153,148,29,0,56,0,0,1,329,6290.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,568,0
436,345,82,78,3,0,0,0,0,0,132,0.0,0,0,21,1,1,74,0,1,0,0,74,0,0,1,14,1
437,794,153,148,29,0,56,0,0,1,126,10060.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,530,0
438,720,143,135,17,0,0,0,0,0,0,7162778900.0,0,0,122,1,1,296,90,4,0,0,296,0,0,4,19,1
439,469,110,104,8,0,0,0,0,0,160,0.0,0,0,118,1,1,74,40,1,0,0,74,0,0,1,52,1
440,794,153,148,29,0,56,0,0,1,213,7910.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,398,0
441,794,153,148,29,0,56,0,0,1,226,6300.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,95,0
442,794,153,148,29,0,56,0,0,1,395,6640.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,92,0
443,229,61,57,1,0,0,0,0,0,111,0.0,0,0,117,1,1,74,84,1,0,0,74,0,0,1,269,1
444,794,153,148,29,0,56,0,0,1,19,8050.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,391,0
445,666,142,134,14,0,0,0,0,0,14,0.0,0,0,8,1,1,74,21,1,0,0,74,0,0,1,347,1
446,794,153,148,29,0,56,0,0,1,165,6430.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,190,0
447,590,132,125,16,0,0,0,0,0,4,0.0,1,1,10,1,1,74,82,1,0,0,74,0,0,1,421,1
448,794,153,148,29,0,56,0,0,1,312,6520.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,161,0
449,149,40,38,2,0,0,0,0,0,90,0.0,0,0,45,1,1,74,103,1,0,0,74,0,0,1,128,1
450,469,110,104,8,0,0,0,0,0,160,0.0,0,0,118,1,1,74,40,1,0,0,74,0,0,1,52,1
451,794,153,148,29,0,56,0,0,1,449,6330.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,534,0
452,123,34,33,2,0,0,0,0,0,84,0.0,0,0,62,1,1,74,50,1,0,0,74,0,0,1,432,1
453,724,143,135,17,0,0,0,0,0,0,7162778900.0,0,0,122,1,1,296,90,4,0,0,296,0,0,4,19,1
454,457,107,101,5,0,0,0,0,0,157,0.0,0,0,133,1,1,74,135,1,0,0,74,0,0,1,398,1
455,518,128,121,10,0,0,0,0,0,0,63780419600.0,0,0,120,1,1,518,60,7,0,0,518,0,0,7,18,1
456,572,130,123,12,0,0,0,0,0,2,0.0,0,0,105,1,1,74,59,1,0,0,74,0,0,1,46,1
457,128,35,34,1,0,0,0,0,0,85,1011414100.0,0,0,96,1,1,148,105,2,0,0,148,0,0,2,6,1
458,261,66,62,3,0,0,0,0,0,116,0.0,0,0,35,1,1,74,69,1,0,0,74,0,0,1,298,1
459,794,153,148,29,0,56,0,0,1,196,6400.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,360,0
460,663,141,134,13,0,0,0,0,0,13,1026257300.0,0,0,70,1,1,148,132,2,0,0,148,0,0,2,464,1
461,794,153,148,29,0,56,0,0,1,275,6480.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,21,0
462,416,97,92,6,0,0,0,0,0,147,0.0,0,0,43,1,1,74,61,1,0,0,74,0,0,1,116,1
463,794,153,148,29,0,56,0,0,1,451,6300.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,409,0
464,90,22,21,0,0,0,0,0,0,72,0.0,1,1,52,1,1,74,126,1,0,0,74,0,0,1,348,1
465,582,131,124,14,0,0,0,0,0,3,0.0,0,0,39,1,1,74,137,1,0,0,74,0,0,1,555,1
466,314,76,72,3,0,0,0,0,0,126,0.0,0,0,135,1,1,74,85,1,0,0,74,0,0,1,109,1
467,794,153,148,29,0,56,0,0,1,38,7660.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,282,0
468,629,137,130,15,0,0,0,0,0,9,0.0,0,0,150,1,1,74,143,1,0,0,74,0,0,1,104,0
